"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CAH","Cardinal Health, Inc.","86.58","28513299192.3","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/cah",
"CRME","Cardiome Pharma Corporation","4.36","86867323.28","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crme",
"CSII","Cardiovascular Systems, Inc.","14.77","482936536.25","n/a","1981","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/csii",
"CDNA","CareDx, Inc.","4.56","54569059.44","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cdna",
"CASM","CAS Medical Systems, Inc.","1.99","54344523.94","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/casm",
"CASI","CASI Pharmaceuticals, Inc.","1.43","60894120.43","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/casi",
"CATB","Catabasis Pharmaceuticals, Inc.","5","76681665","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/catb",
"CTLT","Catalent, Inc.","29.65","3692115815.35","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctlt",
"CBIO","Catalyst Biosciences, Inc. ","1.65","18859671.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbio",
"CPRX","Catalyst Pharmaceuticals, Inc.","0.63","52214626.8","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cprx",
"CPXX","Celator Pharmaceuticals Inc.","15.56","566167031.36","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpxx",
"CELG","Celgene Corporation","107.55","84068020739.25","n/a","1987","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celg",
"CELGZ","Celgene Corporation","1.237","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celgz",
"CLDX","Celldex Therapeutics, Inc.","3.96","390865796.64","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/cldx",
"CLRB","Cellectar Biosciences, Inc.","1.86","1595904.18","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrb",
"CLRBW","Cellectar Biosciences, Inc.","0.6499","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrbw",
"CLRBZ","Cellectar Biosciences, Inc.","0.628","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrbz",
"CLLS","Cellectis S.A.","27.87","214436517.9","7694170","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/clls",
"CBMG","Cellular Biomedicine Group, Inc.","18.06","216425405.28","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cbmg",
"CVM","Cel-Sci Corporation","0.5636","75074276.004","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cvm",
"CLSN","Celsion Corporation","1.53","35839789.47","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clsn",
"CYAD","Celyad SA","49","29026473","592377","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyad",
"CEMP","Cempra, Inc.","18.16","874762351.28","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemp",
"CNC","Centene Corporation","66.71","8115599913.33","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cnc",
"CERC","Cerecor Inc.","3.74","32351534.82","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cerc",
"CERCW","Cerecor Inc.","0.99","0","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cercw",
"CERCZ","Cerecor Inc.","0.95","0","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cercz",
"CERU","Cerulean Pharma Inc.","3.64","99604832.6","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ceru",
"CERS","Cerus Corporation","6.45","640876798.8","n/a","1997","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cers",
"CSBR","Champions Oncology, Inc.","3.88","33764679.56","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/csbr",
"CRL","Charles River Laboratories International, Inc.","81.5","3807517000","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/crl",
"CHEK","Check-Cap Ltd.","2.9","34253956.1","n/a","2015","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/chek",
"CHEKW","Check-Cap Ltd.","0.625","0","n/a","2015","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/chekw",
"CEMI","Chembio Diagnostics, Inc.","7.14","68745690.72","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemi",
"CHE","Chemed Corp.","138.96","2360370391.2","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/che",
"CCXI","ChemoCentryx, Inc.","2.47","109397549.82","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ccxi",
"CHMA","Chiasma, Inc.","3.5","84963438","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/chma",
"CMRX","Chimerix, Inc.","6.03","278480565.45","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cmrx",
"CBPO","China Biologic Products, Inc.","124.01","3297546685.74","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cbpo",
"NPD","China Nepstar Chain Drugstore Ltd","2.48","244776000","n/a","2007","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/npd",
"CPHI","China Pharma Holdings, Inc.","0.2359","10280417.4963","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cphi",
"CDTX","Cidara Therapeutics, Inc.","14.14","195453642.58","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cdtx",
"CI","Cigna Corporation","140.68","35981204490.8","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ci",
"CPHR","Cipher Pharmaceuticals Inc.","5.901","153836184.411","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cphr",
"CIVI","Civitas Solutions, Inc.","19.01","705306491.67","n/a","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/civi",
"CBLI","Cleveland BioLabs, Inc.","2.31","25380353.46","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/cbli",
"CLVS","Clovis Oncology, Inc.","14.39","551992543.06","n/a","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clvs",
"CGNT","Cogentix Medical, Inc.","1.05","27274397.85","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cgnt",
"CHRS","Coherus BioSciences, Inc.","20.46","800056095.96","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/chrs",
"COLL","Collegium Pharmaceutical, Inc.","18.43","433240405.21","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/coll",
"CLCD","CoLucid Pharmaceuticals, Inc.","7","106923768","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clcd",
"CBMX","CombiMatrix Corporation","3.17","2699825.6","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cbmx",
"CBMXW","CombiMatrix Corporation","1.335","0","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cbmxw",
"CYH","Community Health Systems, Inc.","20","2255245860","n/a","2000","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyh",
"CYHHZ","Community Health Systems, Inc.","0.006","0","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyhhz",
"CGEN","Compugen Ltd.","6.88","347937038.72","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cgen",
"CNAT","Conatus Pharmaceuticals Inc.","2.94","61178959.8","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cnat",
"CNCE","Concert Pharmaceuticals, Inc.","14.48","321518944.56","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cnce",
"CCM","Concord Medical Services Holdings Limited","4.88","219333713.04","n/a","2009","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/ccm",
"CFMS","ConforMIS, Inc.","13.53","562433129.61","n/a","2015","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/cfms",
"CNMD","CONMED Corporation","44.18","1224347748.7","n/a","1987","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cnmd",
"CFRX","ContraFect Corporation","3.73","102515338.65","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cfrx",
"CFRXW","ContraFect Corporation","0.59","0","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cfrxw",
"CTRV","ContraVir Pharmaceuticals Inc","1.04","28386865.52","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctrv",
"COO","Cooper Companies, Inc. (The)","159.08","7698044734.24","n/a","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/coo",
"CRBP","Corbus Pharmaceuticals Holdings, Inc.","2.25","84613110.75","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crbp",
"CORT","Corcept Therapeutics Incorporated","5.09","558172484.54","n/a","1982","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cort",
"CVRS","Corindus Vascular Robotics, Inc.","1.07","128060803.58","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cvrs",
"CORI","Corium International, Inc.","4.33","96214115.5","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cori",
"CRMD","CorMedix Inc","4.5","162532453.5","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crmd",
"CRVS","Corvus Pharmaceuticals, Inc.","14.39","293647462.84","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crvs",
"CRHM","CRH Medical Corporation","3.4","242293509.8","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/crhm",
"CRY","CryoLife, Inc.","12.41","404258579.48","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cry",
"CTIC","CTI BioPharma Corp.","0.53","148694362.53","n/a","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctic",
"CPIX","Cumberland Pharmaceuticals Inc.","4.68","76316666.4","n/a","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpix",
"CRIS","Curis, Inc.","2.09","269656038.52","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cris",
"CUTR","Cutera, Inc.","12.15","157858911.45","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cutr",
"CVS","CVS Health Corporation","102.85","112979782379.75","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/cvs",
"CYCC","Cyclacel Pharmaceuticals, Inc.","0.4201","14948204.8892","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cycc",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","4.4","1475201.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyccp",
"CBAY","Cymabay Therapeutics Inc.","2.81","65886078.43","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbay",
"CYNA","Cynapsus Therapeutics Inc.","13.49","166053347.34","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyna",
"CYNO","Cynosure, Inc.","49.6","1140005904","n/a","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cyno",
"CYTK","Cytokinetics, Incorporated","8.1","320701744.8","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cytk",
"CTMX","CytomX Therapeutics, Inc.","12.82","462518331.86","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctmx",
"CYTX","Cytori Therapeutics Inc","0.3373","65836392.958","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cytx",
"CTSO","Cytosorbents Corporation","4.46","113311009.76","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ctso",
"CYTR","CytRx Corporation","3.39","225367420.35","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cytr",
"DVA","DaVita healthCare Partners Inc.","74.91","15438951000","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dva",
"DXR","Daxor Corporation","8.0599","31050668.0312","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dxr",
"DBVT","DBV Technologies S.A.","34.98","823322161.2","23536940","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/dbvt",
"DHRM","Dehaier Medical Systems Limited","1.37","8008574.75","n/a","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dhrm",
"DCTH","Delcath Systems, Inc.","0.332","7982439.012","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dcth",
"XRAY","DENTSPLY SIRONA Inc.","60.58","8488592819.72","n/a","1987","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/xray",
"DEPO","Depomed, Inc.","17.49","1065208458.93","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/depo",
"DSCI","Derma Sciences, Inc.","3.77","97585684.69","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dsci",
"DERM","Dermira, Inc.","25.18","754716237.1","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/derm",
"DXCM","DexCom, Inc.","69.82","5707144541.14","n/a","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dxcm",
"DRNA","Dicerna Pharmaceuticals, Inc.","4.75","98077919.25","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/drna",
"DRAD","Digirad Corporation","5.69","110644491.01","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/drad",
"DMTX","Dimension Therapeutics, Inc.","8.82","220682812.14","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/dmtx",
"DPRX","Dipexium Pharmaceuticals, Inc.","10.67","110451710.71","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dprx",
"DPLO","Diplomat Pharmacy, Inc.","31.29","2019723003.06","n/a","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/dplo",
"DVCR","Diversicare Healthcare Services Inc.","8.59","53949546.54","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dvcr",
"RDY","Dr. Reddy&#39;s Laboratories Ltd","46.45","7924725481.85","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdy",
"DRRX","Durect Corporation","1.34","163568338.16","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/drrx",
"DYNT","Dynatronics Corporation","2.9","7952829.5","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/dynt",
"DVAX","Dynavax Technologies Corporation","20.98","807352737.64","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dvax",
"EGRX","Eagle Pharmaceuticals, Inc.","40.3","630146396.1","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/egrx",
"ECTE","Echo Therapeutics, Inc.","1.37","15240559.52","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ecte",
"EDAP","EDAP TMS S.A.","3.48","89536533.72","25728889","1997","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/edap",
"EDGE","Edge Therapeutics, Inc.","9.06","261047773.2","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/edge",
"EDIT","Editas Medicine, Inc.","37","1354394287","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/edit",
"EW","Edwards Lifesciences Corporation","108.84","23356802130.96","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ew",
"EGLT","Egalet Corporation","7.07","177354866.78","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eglt",
"EIGR","Eiger BioPharmaceuticals, Inc.","21.01","145923358.24","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/eigr",
"ELMD","Electromed, Inc.","4.84","39625622.08","n/a","2011","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/elmd",
"EBIO","Eleven Biotherapeutics, Inc.","1.01","19881723.75","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebio",
"LLY","Eli Lilly and Company","76.27","84361750100.95","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lly",
"EBS","Emergent Biosolutions, Inc.","40.25","1588840373.75","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebs",
"ENTA","Enanta Pharmaceuticals, Inc.","31.36","593497752.96","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/enta",
"ENDP","Endo International plc","29.47","6561715581.96","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/endp",
"GI","EndoChoice Holdings, Inc.","5.51","143310394.46","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gi",
"ECYT","Endocyte, Inc.","4.11","173247732.63","n/a","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ecyt",
"ELGX","Endologix, Inc.","11.24","918372866.04","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/elgx",
"ENTL","Entellus Medical, Inc.","15.59","292994624.86","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/entl",
"ETRM","EnteroMedics Inc.","0.89","7219469.07","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/etrm",
"EVHC","Envision Healthcare Holdings, Inc.","23.15","4330318295.9","n/a","2013","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/evhc",
"ENZ","Enzo Biochem, Inc.","5.07","233691510","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/enz",
"ENZN","Enzon Pharmaceuticals, Inc.","0.5016","22178044.8648","n/a","1984","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/enzn",
"EPRS","EPIRUS Biopharmaceuticals, Inc.","3.19","83528073.31","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eprs",
"EPZM","Epizyme, Inc.","11.03","631018248.1","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/epzm",
"ERB","ERBA Diagnostics, Inc.","1.08","47612889.72","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/erb",
"ESMC","Escalon Medical Corp.","0.77","5795351.1","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/esmc",
"ESPR","Esperion Therapeutics, Inc.","17.41","392429513.06","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/espr",
"EPIX","ESSA Pharma Inc.","3.1235","90045835.3675","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/epix",
"EVOK","Evoke Pharma, Inc.","5.21","37521242.54","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/evok",
"EXAS","EXACT Sciences Corporation","7.3","711384197","n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exas",
"EXAC","Exactech, Inc.","23.12","324322944.08","n/a","1996","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/exac",
"EXAM","ExamWorks Group, Inc.","33.57","1378048500","n/a","2010","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/exam",
"EXEL","Exelixis, Inc.","4.68","1067934493.08","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exel",
"ESRX","Express Scripts Holding Company","74.26","46991966077.56","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/esrx",
"EYEG","Eyegate Pharmaceuticals, Inc.","3.37","28127516.28","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyeg",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.7499","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyegw",
"FATE","Fate Therapeutics, Inc.","1.94","55991719.34","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fate",
"FCSC","Fibrocell Science Inc","3.12","136964209.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","19.78","1227826469.42","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fgen",
"FPRX","Five Prime Therapeutics, Inc.","47.56","1322536875.36","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Quality Care, Inc.","2.59","128132508.49","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fve",
"FLML","Flamel Technologies S.A.","12.17","489686626.64","40237192","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"FLKS","Flex Pharma, Inc.","12.31","221023267.94","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flks",
"FLXN","Flexion Therapeutics, Inc.","12.15","262080299.25","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flxn",
"FONR","Fonar Corporation","14.89","95794800.11","n/a","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fonr",
"FBIO","Fortress Biotech, Inc.","3.8","184366306.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fbio",
"FWP","Forward Pharma A/S","21.78","247031591.4","11342130","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fwp",
"FMI","Foundation Medicine, Inc.","16.71","577180076.58","n/a","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/fmi",
"FMS","Fresenius Medical Care Corporation","44.29","27044724749.6","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fms",
"GLPG","Galapagos NV","45.21","365076175.2","8075120","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glpg",
"GALT","Galectin Therapeutics Inc.","1.54","44390550.82","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galt",
"GALTU","Galectin Therapeutics Inc.","4.19","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtu",
"GALTW","Galectin Therapeutics Inc.","0.3499","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtw",
"GALE","Galena Biopharma, Inc.","1.39","252627719.79","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gale",
"GLMD","Galmed Pharmaceuticals Ltd.","6.21","68933813.13","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glmd",
"GEN           ","Genesis Healthcare, Inc.","2.65","406919992.1","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/gen",
"GENE","Genetic Technologies Ltd","2.56","22037824","8608525","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gene",
"GNMK","GenMark Diagnostics, Inc.","6.43","274930564.25","n/a","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gnmk",
"GNCA","Genocea Biosciences, Inc.","4.84","136258530.76","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gnca",
"GHDX","Genomic Health, Inc.","28.09","926434407.97","n/a","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ghdx",
"GNVC","GenVec, Inc.","0.96","16573784.64","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gnvc",
"GERN","Geron Corporation","3.11","494231170.25","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gern",
"GILD","Gilead Sciences, Inc.","101.33","138502473869.03","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gild",
"GKOS","Glaukos Corporation","18.84","609286221.72","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gkos",
"GSK","GlaxoSmithKline PLC","42.71","114490724780.33","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gsk",
"GBT","GLOBAL BLOOD THERAPEUTICS, INC.","20.28","619089081","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gbt",
"GBIM","GlobeImmune, Inc.","2.14","12308368.36","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gbim",
"GMED","Globus Medical, Inc.","24.82","2367163891.26","n/a","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gmed",
"GLYC","GlycoMimetics, Inc.","6.25","119152456.25","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glyc",
"GBSN","Great Basin Scientific, Inc.","3.19","297470.69","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gbsn",
"GRFS","Grifols, S.A.","15.93","2419142448.42","151860794","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/grfs",
"GTXI","GTx, Inc.","0.7588","107559255.02","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gtxi",
